nohup: ignoring input
----------------------------------------------------------------
        Layer (type)               Output Shape         Param #
================================================================
            Linear-1                   [-1, 28]             868
              ReLU-2                   [-1, 28]               0
            Linear-3                   [-1, 24]             696
              ReLU-4                   [-1, 24]               0
            Linear-5                   [-1, 20]             500
              ReLU-6                   [-1, 20]               0
            Linear-7                   [-1, 16]             336
            Linear-8                   [-1, 16]             336
================================================================
Total params: 2,736
Trainable params: 2,736
Non-trainable params: 0
----------------------------------------------------------------
Input size (MB): 0.00
Forward/backward pass size (MB): 0.00
Params size (MB): 0.01
Estimated Total Size (MB): 0.01
----------------------------------------------------------------
encoder: None
----------------------------------------------------------------
        Layer (type)               Output Shape         Param #
================================================================
            Linear-1                   [-1, 20]             340
              ReLU-2                   [-1, 20]               0
            Linear-3                   [-1, 24]             504
              ReLU-4                   [-1, 24]               0
            Linear-5                   [-1, 28]             700
              ReLU-6                   [-1, 28]               0
            Linear-7                   [-1, 30]             870
================================================================
Total params: 2,414
Trainable params: 2,414
Non-trainable params: 0
----------------------------------------------------------------
Input size (MB): 0.00
Forward/backward pass size (MB): 0.00
Params size (MB): 0.01
Estimated Total Size (MB): 0.01
----------------------------------------------------------------
decoder: None
epoch=100, loss=1.67e-02, min_loss=1.67e-02, kld=37.09, recon=1.59e-02, size_dis=0.098, mean_size=8.33, max_size=3506.82(997), time=2.92
epoch=92200, loss=4.83e-03, min_loss=4.80e-03, kld=23.05, recon=4.37e-03, size_dis=0.025, mean_size=0.77, max_size=288.75(496), time=3425.72
epoch=92300, loss=4.83e-03, min_loss=4.79e-03, kld=23.18, recon=4.37e-03, size_dis=0.025, mean_size=0.89, max_size=497.53(497), time=3428.52
epoch=92400, loss=4.84e-03, min_loss=4.77e-03, kld=23.03, recon=4.38e-03, size_dis=0.025, mean_size=0.41, max_size=81.14(496), time=3431.25
epoch=92500, loss=4.84e-03, min_loss=4.79e-03, kld=23.06, recon=4.38e-03, size_dis=0.025, mean_size=1.47, max_size=638.78(496), time=3434.14
epoch=92600, loss=4.82e-03, min_loss=4.79e-03, kld=23.10, recon=4.36e-03, size_dis=0.025, mean_size=0.53, max_size=110.61(496), time=3437.03
epoch=92700, loss=4.83e-03, min_loss=4.79e-03, kld=23.09, recon=4.36e-03, size_dis=0.025, mean_size=0.53, max_size=154.43(497), time=3439.98
epoch=92800, loss=4.85e-03, min_loss=4.79e-03, kld=23.25, recon=4.38e-03, size_dis=0.025, mean_size=0.39, max_size=97.61(719), time=3442.77
epoch=92900, loss=4.88e-03, min_loss=4.77e-03, kld=23.09, recon=4.42e-03, size_dis=0.025, mean_size=1.02, max_size=612.92(497), time=3445.71
epoch=93000, loss=4.87e-03, min_loss=4.78e-03, kld=23.73, recon=4.40e-03, size_dis=0.025, mean_size=0.99, max_size=468.41(497), time=3448.61

40265, 35791, acc=3.41e-02, 4.13e-02, 6.32e-02, cov=2.92e-02, 3.82e-02, 6.45e-02

epoch=93100, loss=4.82e-03, min_loss=4.77e-03, kld=23.02, recon=4.36e-03, size_dis=0.025, mean_size=0.79, max_size=325.41(497), time=3459.73
epoch=93200, loss=4.87e-03, min_loss=4.80e-03, kld=22.92, recon=4.42e-03, size_dis=0.025, mean_size=0.80, max_size=247.83(497), time=3462.63
epoch=93300, loss=4.83e-03, min_loss=4.79e-03, kld=23.33, recon=4.37e-03, size_dis=0.025, mean_size=1.26, max_size=550.75(497), time=3465.52
epoch=93400, loss=4.85e-03, min_loss=4.79e-03, kld=22.92, recon=4.39e-03, size_dis=0.025, mean_size=1.11, max_size=514.58(496), time=3468.44
epoch=93500, loss=4.86e-03, min_loss=4.79e-03, kld=23.04, recon=4.40e-03, size_dis=0.025, mean_size=0.74, max_size=375.93(496), time=3471.39
epoch=93600, loss=4.90e-03, min_loss=4.79e-03, kld=22.90, recon=4.44e-03, size_dis=0.025, mean_size=0.38, max_size=67.22(719), time=3474.31
epoch=93700, loss=4.82e-03, min_loss=4.79e-03, kld=23.00, recon=4.36e-03, size_dis=0.025, mean_size=0.89, max_size=410.04(497), time=3477.19
epoch=93800, loss=4.88e-03, min_loss=4.79e-03, kld=23.03, recon=4.42e-03, size_dis=0.025, mean_size=0.98, max_size=390.16(497), time=3480.09
epoch=93900, loss=4.82e-03, min_loss=4.78e-03, kld=23.55, recon=4.35e-03, size_dis=0.024, mean_size=1.35, max_size=646.62(496), time=3482.91
epoch=94000, loss=4.83e-03, min_loss=4.79e-03, kld=23.14, recon=4.37e-03, size_dis=0.025, mean_size=0.94, max_size=445.00(497), time=3485.66

32186, 35791, acc=3.43e-02, 4.03e-02, 6.10e-02, cov=2.66e-02, 3.33e-02, 5.50e-02

epoch=94100, loss=4.86e-03, min_loss=4.77e-03, kld=22.98, recon=4.40e-03, size_dis=0.025, mean_size=1.32, max_size=622.34(496), time=3496.64
epoch=94200, loss=4.93e-03, min_loss=4.80e-03, kld=22.89, recon=4.47e-03, size_dis=0.025, mean_size=0.63, max_size=173.24(497), time=3499.39
epoch=94300, loss=4.94e-03, min_loss=4.78e-03, kld=23.40, recon=4.47e-03, size_dis=0.025, mean_size=0.44, max_size=97.95(719), time=3502.16
epoch=94400, loss=4.87e-03, min_loss=4.77e-03, kld=23.09, recon=4.41e-03, size_dis=0.025, mean_size=0.49, max_size=126.82(719), time=3504.94
epoch=94500, loss=4.86e-03, min_loss=4.76e-03, kld=22.98, recon=4.40e-03, size_dis=0.025, mean_size=1.89, max_size=877.88(496), time=3507.64
epoch=94600, loss=4.85e-03, min_loss=4.78e-03, kld=23.08, recon=4.39e-03, size_dis=0.025, mean_size=0.87, max_size=529.25(496), time=3510.53
epoch=94700, loss=4.82e-03, min_loss=4.78e-03, kld=23.06, recon=4.35e-03, size_dis=0.025, mean_size=1.12, max_size=750.60(496), time=3513.47
epoch=94800, loss=4.79e-03, min_loss=4.78e-03, kld=23.15, recon=4.33e-03, size_dis=0.025, mean_size=1.09, max_size=742.06(497), time=3516.39
epoch=94900, loss=4.95e-03, min_loss=4.77e-03, kld=23.09, recon=4.49e-03, size_dis=0.025, mean_size=0.86, max_size=527.99(497), time=3519.30
epoch=95000, loss=4.82e-03, min_loss=4.78e-03, kld=22.99, recon=4.36e-03, size_dis=0.025, mean_size=0.65, max_size=216.16(496), time=3522.22

32043, 35791, acc=3.26e-02, 4.15e-02, 6.55e-02, cov=2.96e-02, 3.76e-02, 5.76e-02

epoch=95100, loss=4.85e-03, min_loss=4.75e-03, kld=22.97, recon=4.39e-03, size_dis=0.025, mean_size=1.14, max_size=711.59(496), time=3533.42
epoch=95200, loss=4.92e-03, min_loss=4.78e-03, kld=23.23, recon=4.45e-03, size_dis=0.025, mean_size=0.39, max_size=64.58(719), time=3536.24
epoch=95300, loss=4.82e-03, min_loss=4.79e-03, kld=22.84, recon=4.37e-03, size_dis=0.025, mean_size=0.49, max_size=179.64(496), time=3539.13
epoch=95400, loss=4.82e-03, min_loss=4.78e-03, kld=22.92, recon=4.36e-03, size_dis=0.025, mean_size=0.43, max_size=132.03(719), time=3542.04
epoch=95500, loss=4.91e-03, min_loss=4.78e-03, kld=22.72, recon=4.45e-03, size_dis=0.024, mean_size=0.51, max_size=139.92(497), time=3544.84
epoch=95600, loss=4.87e-03, min_loss=4.77e-03, kld=23.10, recon=4.41e-03, size_dis=0.025, mean_size=0.45, max_size=100.66(719), time=3547.69
epoch=95700, loss=4.88e-03, min_loss=4.77e-03, kld=23.07, recon=4.41e-03, size_dis=0.025, mean_size=1.23, max_size=637.62(496), time=3550.60
epoch=95800, loss=4.87e-03, min_loss=4.79e-03, kld=22.91, recon=4.41e-03, size_dis=0.025, mean_size=0.40, max_size=82.98(496), time=3553.53
epoch=95900, loss=4.92e-03, min_loss=4.78e-03, kld=23.03, recon=4.46e-03, size_dis=0.025, mean_size=0.91, max_size=326.61(497), time=3556.45
epoch=96000, loss=4.84e-03, min_loss=4.78e-03, kld=23.15, recon=4.38e-03, size_dis=0.025, mean_size=0.54, max_size=131.49(497), time=3559.38

40439, 35791, acc=3.52e-02, 4.34e-02, 6.32e-02, cov=2.93e-02, 3.88e-02, 5.65e-02

epoch=96100, loss=4.83e-03, min_loss=4.77e-03, kld=23.09, recon=4.36e-03, size_dis=0.025, mean_size=0.48, max_size=101.36(719), time=3570.61
epoch=96200, loss=4.77e-03, min_loss=4.76e-03, kld=23.49, recon=4.30e-03, size_dis=0.024, mean_size=0.40, max_size=87.14(719), time=3573.40
epoch=96300, loss=4.79e-03, min_loss=4.76e-03, kld=22.98, recon=4.34e-03, size_dis=0.024, mean_size=0.58, max_size=152.46(496), time=3576.15
epoch=96400, loss=4.93e-03, min_loss=4.79e-03, kld=22.92, recon=4.47e-03, size_dis=0.024, mean_size=0.37, max_size=87.24(719), time=3579.09
epoch=96500, loss=4.83e-03, min_loss=4.78e-03, kld=22.84, recon=4.37e-03, size_dis=0.025, mean_size=0.90, max_size=553.29(497), time=3582.01
epoch=96600, loss=4.86e-03, min_loss=4.77e-03, kld=22.79, recon=4.40e-03, size_dis=0.025, mean_size=0.34, max_size=99.13(719), time=3584.94
epoch=96700, loss=4.80e-03, min_loss=4.77e-03, kld=23.06, recon=4.34e-03, size_dis=0.025, mean_size=0.82, max_size=234.82(496), time=3587.87
epoch=96800, loss=4.85e-03, min_loss=4.77e-03, kld=23.10, recon=4.39e-03, size_dis=0.025, mean_size=0.53, max_size=177.52(497), time=3590.77
epoch=96900, loss=4.86e-03, min_loss=4.79e-03, kld=23.31, recon=4.39e-03, size_dis=0.025, mean_size=1.36, max_size=816.76(496), time=3593.69
epoch=97000, loss=4.83e-03, min_loss=4.76e-03, kld=23.08, recon=4.37e-03, size_dis=0.025, mean_size=0.35, max_size=83.22(719), time=3596.57

29234, 35791, acc=3.44e-02, 4.23e-02, 5.83e-02, cov=2.83e-02, 3.89e-02, 5.99e-02

epoch=97100, loss=4.99e-03, min_loss=4.78e-03, kld=23.03, recon=4.53e-03, size_dis=0.025, mean_size=0.45, max_size=119.91(996), time=3607.72
epoch=97200, loss=4.83e-03, min_loss=4.78e-03, kld=23.12, recon=4.37e-03, size_dis=0.025, mean_size=0.33, max_size=73.30(719), time=3610.60
epoch=97300, loss=4.84e-03, min_loss=4.77e-03, kld=23.04, recon=4.38e-03, size_dis=0.025, mean_size=0.31, max_size=62.57(719), time=3613.51
epoch=97400, loss=4.80e-03, min_loss=4.76e-03, kld=23.09, recon=4.34e-03, size_dis=0.024, mean_size=0.37, max_size=103.55(719), time=3616.44
epoch=97500, loss=4.92e-03, min_loss=4.80e-03, kld=22.99, recon=4.46e-03, size_dis=0.025, mean_size=0.37, max_size=98.78(719), time=3619.30
epoch=97600, loss=4.81e-03, min_loss=4.78e-03, kld=23.01, recon=4.35e-03, size_dis=0.025, mean_size=0.33, max_size=71.96(719), time=3622.13
epoch=97700, loss=4.82e-03, min_loss=4.77e-03, kld=22.65, recon=4.37e-03, size_dis=0.025, mean_size=1.25, max_size=950.31(496), time=3625.01
epoch=97800, loss=4.85e-03, min_loss=4.78e-03, kld=23.07, recon=4.39e-03, size_dis=0.025, mean_size=0.38, max_size=97.04(719), time=3627.74
epoch=97900, loss=4.83e-03, min_loss=4.77e-03, kld=23.08, recon=4.37e-03, size_dis=0.025, mean_size=0.35, max_size=81.04(719), time=3630.46
epoch=98000, loss=4.92e-03, min_loss=4.79e-03, kld=22.98, recon=4.46e-03, size_dis=0.024, mean_size=0.47, max_size=152.98(496), time=3633.21

22999, 35791, acc=3.38e-02, 4.13e-02, 6.08e-02, cov=2.79e-02, 3.58e-02, 6.45e-02

epoch=98100, loss=4.92e-03, min_loss=4.77e-03, kld=22.91, recon=4.46e-03, size_dis=0.025, mean_size=1.21, max_size=876.75(496), time=3644.27
epoch=98200, loss=4.86e-03, min_loss=4.78e-03, kld=23.15, recon=4.40e-03, size_dis=0.025, mean_size=0.56, max_size=111.54(996), time=3647.21
epoch=98300, loss=4.84e-03, min_loss=4.79e-03, kld=23.11, recon=4.38e-03, size_dis=0.025, mean_size=0.75, max_size=397.62(496), time=3650.00
epoch=98400, loss=4.82e-03, min_loss=4.76e-03, kld=22.93, recon=4.36e-03, size_dis=0.025, mean_size=1.21, max_size=847.56(496), time=3652.72
epoch=98500, loss=4.86e-03, min_loss=4.78e-03, kld=23.12, recon=4.40e-03, size_dis=0.025, mean_size=0.41, max_size=110.53(719), time=3655.45
epoch=98600, loss=4.80e-03, min_loss=4.75e-03, kld=23.17, recon=4.34e-03, size_dis=0.025, mean_size=0.40, max_size=92.89(719), time=3658.20
epoch=98700, loss=4.81e-03, min_loss=4.76e-03, kld=22.78, recon=4.36e-03, size_dis=0.025, mean_size=0.33, max_size=73.13(719), time=3661.00
epoch=98800, loss=4.84e-03, min_loss=4.75e-03, kld=23.09, recon=4.37e-03, size_dis=0.025, mean_size=0.36, max_size=94.05(719), time=3663.89
epoch=98900, loss=4.85e-03, min_loss=4.76e-03, kld=23.00, recon=4.39e-03, size_dis=0.025, mean_size=0.47, max_size=124.49(719), time=3666.81
epoch=99000, loss=4.88e-03, min_loss=4.75e-03, kld=22.99, recon=4.42e-03, size_dis=0.025, mean_size=0.38, max_size=82.19(719), time=3669.56

26207, 35791, acc=3.24e-02, 3.86e-02, 5.77e-02, cov=2.97e-02, 3.85e-02, 6.61e-02

epoch=99100, loss=4.80e-03, min_loss=4.76e-03, kld=23.09, recon=4.34e-03, size_dis=0.024, mean_size=1.27, max_size=901.51(496), time=3680.77
epoch=99200, loss=4.81e-03, min_loss=4.77e-03, kld=23.02, recon=4.35e-03, size_dis=0.024, mean_size=0.39, max_size=85.05(719), time=3683.67
epoch=99300, loss=4.80e-03, min_loss=4.76e-03, kld=23.14, recon=4.34e-03, size_dis=0.025, mean_size=0.59, max_size=263.73(497), time=3686.61
epoch=99400, loss=4.86e-03, min_loss=4.77e-03, kld=23.04, recon=4.40e-03, size_dis=0.025, mean_size=0.34, max_size=71.62(719), time=3689.50
epoch=99500, loss=4.86e-03, min_loss=4.77e-03, kld=22.91, recon=4.40e-03, size_dis=0.025, mean_size=0.41, max_size=82.98(719), time=3692.41
epoch=99600, loss=4.81e-03, min_loss=4.77e-03, kld=23.28, recon=4.35e-03, size_dis=0.025, mean_size=0.40, max_size=70.98(996), time=3695.31
epoch=99700, loss=4.83e-03, min_loss=4.76e-03, kld=23.11, recon=4.37e-03, size_dis=0.025, mean_size=0.32, max_size=63.10(719), time=3698.24
epoch=99800, loss=5.00e-03, min_loss=4.77e-03, kld=23.12, recon=4.54e-03, size_dis=0.025, mean_size=0.40, max_size=75.67(719), time=3701.17
epoch=99900, loss=4.81e-03, min_loss=4.76e-03, kld=23.06, recon=4.35e-03, size_dis=0.025, mean_size=0.39, max_size=75.54(719), time=3704.06
epoch=100000, loss=4.82e-03, min_loss=4.77e-03, kld=23.00, recon=4.36e-03, size_dis=0.025, mean_size=0.37, max_size=74.45(719), time=3706.96

43380, 35791, acc=3.60e-02, 4.53e-02, 7.15e-02, cov=2.89e-02, 3.59e-02, 5.31e-02

epoch=100100, loss=4.87e-03, min_loss=4.79e-03, kld=22.86, recon=4.41e-03, size_dis=0.025, mean_size=0.33, max_size=68.03(719), time=3718.15
epoch=100200, loss=4.88e-03, min_loss=4.77e-03, kld=23.14, recon=4.42e-03, size_dis=0.025, mean_size=0.38, max_size=115.22(719), time=3721.09
epoch=100300, loss=4.90e-03, min_loss=4.76e-03, kld=23.01, recon=4.44e-03, size_dis=0.024, mean_size=0.39, max_size=88.32(719), time=3723.99
epoch=100400, loss=4.83e-03, min_loss=4.77e-03, kld=23.13, recon=4.37e-03, size_dis=0.025, mean_size=0.67, max_size=332.20(497), time=3726.85
epoch=100500, loss=4.81e-03, min_loss=4.76e-03, kld=23.04, recon=4.35e-03, size_dis=0.024, mean_size=0.34, max_size=68.86(719), time=3729.75
epoch=100600, loss=4.83e-03, min_loss=4.77e-03, kld=23.08, recon=4.37e-03, size_dis=0.024, mean_size=0.76, max_size=242.20(496), time=3732.65
epoch=100700, loss=4.86e-03, min_loss=4.76e-03, kld=22.96, recon=4.40e-03, size_dis=0.024, mean_size=0.37, max_size=87.19(719), time=3735.59
epoch=100800, loss=5.08e-03, min_loss=4.76e-03, kld=22.97, recon=4.62e-03, size_dis=0.025, mean_size=0.37, max_size=99.15(719), time=3738.49
epoch=100900, loss=4.88e-03, min_loss=4.76e-03, kld=23.40, recon=4.41e-03, size_dis=0.024, mean_size=0.39, max_size=89.39(719), time=3741.36
epoch=101000, loss=4.79e-03, min_loss=4.78e-03, kld=22.94, recon=4.34e-03, size_dis=0.025, mean_size=0.46, max_size=118.93(496), time=3744.31

39136, 35791, acc=3.42e-02, 4.21e-02, 6.08e-02, cov=2.74e-02, 3.66e-02, 5.63e-02

epoch=101100, loss=4.80e-03, min_loss=4.77e-03, kld=23.13, recon=4.34e-03, size_dis=0.025, mean_size=0.37, max_size=100.61(719), time=3755.51
epoch=101200, loss=4.80e-03, min_loss=4.77e-03, kld=23.14, recon=4.33e-03, size_dis=0.025, mean_size=0.36, max_size=109.22(719), time=3758.33
epoch=101300, loss=4.79e-03, min_loss=4.76e-03, kld=22.92, recon=4.33e-03, size_dis=0.025, mean_size=0.39, max_size=90.50(719), time=3761.22
epoch=101400, loss=4.86e-03, min_loss=4.76e-03, kld=22.95, recon=4.40e-03, size_dis=0.025, mean_size=0.38, max_size=99.59(719), time=3764.06
epoch=101500, loss=4.85e-03, min_loss=4.76e-03, kld=23.36, recon=4.39e-03, size_dis=0.025, mean_size=1.06, max_size=664.38(496), time=3766.82
epoch=101600, loss=4.82e-03, min_loss=4.78e-03, kld=22.96, recon=4.36e-03, size_dis=0.025, mean_size=0.33, max_size=82.34(719), time=3769.61
epoch=101700, loss=4.90e-03, min_loss=4.76e-03, kld=23.20, recon=4.44e-03, size_dis=0.025, mean_size=0.53, max_size=188.24(497), time=3772.37
epoch=101800, loss=4.86e-03, min_loss=4.75e-03, kld=22.93, recon=4.41e-03, size_dis=0.025, mean_size=1.36, max_size=997.53(497), time=3775.20
epoch=101900, loss=4.90e-03, min_loss=4.76e-03, kld=23.03, recon=4.44e-03, size_dis=0.025, mean_size=0.77, max_size=393.30(496), time=3778.12
epoch=102000, loss=4.82e-03, min_loss=4.73e-03, kld=22.82, recon=4.37e-03, size_dis=0.024, mean_size=0.36, max_size=91.82(719), time=3781.02

27404, 35791, acc=3.39e-02, 4.17e-02, 6.16e-02, cov=2.71e-02, 3.42e-02, 6.18e-02

epoch=102100, loss=4.85e-03, min_loss=4.76e-03, kld=23.08, recon=4.39e-03, size_dis=0.025, mean_size=0.67, max_size=230.03(496), time=3792.21
epoch=102200, loss=4.81e-03, min_loss=4.77e-03, kld=22.93, recon=4.36e-03, size_dis=0.024, mean_size=0.39, max_size=117.33(719), time=3795.09
epoch=102300, loss=4.80e-03, min_loss=4.78e-03, kld=22.86, recon=4.34e-03, size_dis=0.025, mean_size=0.35, max_size=86.19(719), time=3797.99
epoch=102400, loss=4.84e-03, min_loss=4.74e-03, kld=23.14, recon=4.38e-03, size_dis=0.025, mean_size=1.05, max_size=671.42(497), time=3800.92
epoch=102500, loss=4.84e-03, min_loss=4.76e-03, kld=23.07, recon=4.38e-03, size_dis=0.025, mean_size=0.62, max_size=190.02(497), time=3803.86
epoch=102600, loss=4.87e-03, min_loss=4.77e-03, kld=23.15, recon=4.41e-03, size_dis=0.025, mean_size=0.41, max_size=81.95(497), time=3806.80
epoch=102700, loss=4.83e-03, min_loss=4.76e-03, kld=23.30, recon=4.37e-03, size_dis=0.025, mean_size=0.38, max_size=98.26(719), time=3809.66
epoch=102800, loss=4.86e-03, min_loss=4.77e-03, kld=23.01, recon=4.40e-03, size_dis=0.024, mean_size=0.67, max_size=331.72(496), time=3812.57
epoch=102900, loss=4.86e-03, min_loss=4.76e-03, kld=23.19, recon=4.40e-03, size_dis=0.024, mean_size=0.66, max_size=279.35(497), time=3815.47
epoch=103000, loss=4.85e-03, min_loss=4.76e-03, kld=23.05, recon=4.39e-03, size_dis=0.024, mean_size=0.36, max_size=84.91(719), time=3818.37

29455, 35791, acc=3.40e-02, 4.50e-02, 6.52e-02, cov=2.72e-02, 3.52e-02, 5.26e-02

epoch=103100, loss=4.79e-03, min_loss=4.76e-03, kld=23.78, recon=4.32e-03, size_dis=0.024, mean_size=0.34, max_size=84.05(719), time=3829.71
epoch=103200, loss=5.21e-03, min_loss=4.75e-03, kld=23.32, recon=4.75e-03, size_dis=0.025, mean_size=0.91, max_size=542.00(497), time=3832.63
epoch=103300, loss=4.88e-03, min_loss=4.75e-03, kld=23.02, recon=4.42e-03, size_dis=0.025, mean_size=1.02, max_size=577.83(496), time=3835.55
epoch=103400, loss=4.85e-03, min_loss=4.77e-03, kld=23.15, recon=4.39e-03, size_dis=0.024, mean_size=1.12, max_size=428.41(496), time=3838.47
epoch=103500, loss=4.80e-03, min_loss=4.77e-03, kld=23.28, recon=4.34e-03, size_dis=0.025, mean_size=0.91, max_size=516.07(497), time=3841.38
epoch=103600, loss=4.82e-03, min_loss=4.77e-03, kld=22.94, recon=4.36e-03, size_dis=0.025, mean_size=1.11, max_size=755.00(497), time=3844.30
epoch=103700, loss=4.78e-03, min_loss=4.74e-03, kld=23.20, recon=4.32e-03, size_dis=0.024, mean_size=1.33, max_size=962.12(497), time=3847.25
epoch=103800, loss=4.90e-03, min_loss=4.76e-03, kld=22.97, recon=4.44e-03, size_dis=0.024, mean_size=0.56, max_size=194.07(496), time=3850.16
epoch=103900, loss=4.86e-03, min_loss=4.74e-03, kld=22.81, recon=4.40e-03, size_dis=0.025, mean_size=0.35, max_size=99.85(719), time=3853.05
epoch=104000, loss=4.81e-03, min_loss=4.76e-03, kld=23.05, recon=4.35e-03, size_dis=0.025, mean_size=0.40, max_size=91.67(497), time=3855.95

42697, 35791, acc=3.40e-02, 4.17e-02, 6.60e-02, cov=2.97e-02, 3.73e-02, 6.17e-02

epoch=104100, loss=4.81e-03, min_loss=4.74e-03, kld=22.59, recon=4.36e-03, size_dis=0.025, mean_size=1.53, max_size=985.51(497), time=3867.14
epoch=104200, loss=4.79e-03, min_loss=4.75e-03, kld=23.14, recon=4.33e-03, size_dis=0.024, mean_size=0.35, max_size=92.48(719), time=3870.00
epoch=104300, loss=4.82e-03, min_loss=4.76e-03, kld=22.83, recon=4.37e-03, size_dis=0.025, mean_size=0.51, max_size=114.88(496), time=3872.88
epoch=104400, loss=4.80e-03, min_loss=4.76e-03, kld=22.96, recon=4.34e-03, size_dis=0.025, mean_size=0.39, max_size=117.52(719), time=3875.78
epoch=104500, loss=4.83e-03, min_loss=4.73e-03, kld=22.97, recon=4.37e-03, size_dis=0.025, mean_size=0.33, max_size=81.72(719), time=3878.70
epoch=104600, loss=4.80e-03, min_loss=4.73e-03, kld=22.89, recon=4.34e-03, size_dis=0.024, mean_size=0.42, max_size=108.51(719), time=3881.59
epoch=104700, loss=4.89e-03, min_loss=4.76e-03, kld=22.88, recon=4.43e-03, size_dis=0.025, mean_size=0.41, max_size=94.47(719), time=3884.49
epoch=104800, loss=4.79e-03, min_loss=4.74e-03, kld=23.17, recon=4.33e-03, size_dis=0.025, mean_size=0.49, max_size=96.53(719), time=3887.43
epoch=104900, loss=4.86e-03, min_loss=4.75e-03, kld=22.86, recon=4.40e-03, size_dis=0.024, mean_size=0.59, max_size=187.85(496), time=3890.35
epoch=105000, loss=4.80e-03, min_loss=4.75e-03, kld=23.25, recon=4.33e-03, size_dis=0.025, mean_size=0.53, max_size=134.96(996), time=3893.29

25694, 35791, acc=3.23e-02, 3.99e-02, 6.02e-02, cov=2.77e-02, 3.50e-02, 6.15e-02

epoch=105100, loss=4.81e-03, min_loss=4.76e-03, kld=23.21, recon=4.34e-03, size_dis=0.025, mean_size=1.38, max_size=1003.71(496), time=3904.45
epoch=105200, loss=4.84e-03, min_loss=4.76e-03, kld=23.17, recon=4.37e-03, size_dis=0.025, mean_size=0.36, max_size=92.85(719), time=3907.36
epoch=105300, loss=4.80e-03, min_loss=4.76e-03, kld=23.16, recon=4.34e-03, size_dis=0.025, mean_size=0.33, max_size=65.69(719), time=3910.27
epoch=105400, loss=4.88e-03, min_loss=4.75e-03, kld=23.18, recon=4.41e-03, size_dis=0.025, mean_size=0.36, max_size=112.96(719), time=3913.19
epoch=105500, loss=4.79e-03, min_loss=4.75e-03, kld=23.33, recon=4.33e-03, size_dis=0.025, mean_size=0.45, max_size=93.47(719), time=3916.09
epoch=105600, loss=4.84e-03, min_loss=4.75e-03, kld=23.13, recon=4.38e-03, size_dis=0.025, mean_size=1.01, max_size=578.89(497), time=3919.02
epoch=105700, loss=4.83e-03, min_loss=4.74e-03, kld=23.02, recon=4.37e-03, size_dis=0.025, mean_size=0.35, max_size=96.40(719), time=3921.76
epoch=105800, loss=4.81e-03, min_loss=4.74e-03, kld=23.12, recon=4.35e-03, size_dis=0.025, mean_size=0.50, max_size=154.09(496), time=3924.58
epoch=105900, loss=4.84e-03, min_loss=4.76e-03, kld=22.88, recon=4.39e-03, size_dis=0.025, mean_size=0.88, max_size=311.15(496), time=3927.48
epoch=106000, loss=4.79e-03, min_loss=4.75e-03, kld=23.04, recon=4.33e-03, size_dis=0.024, mean_size=0.61, max_size=199.97(496), time=3930.38

34472, 35791, acc=3.36e-02, 4.33e-02, 6.94e-02, cov=2.80e-02, 3.96e-02, 6.23e-02

epoch=106100, loss=4.82e-03, min_loss=4.73e-03, kld=23.05, recon=4.36e-03, size_dis=0.024, mean_size=0.30, max_size=64.96(719), time=3941.58
epoch=106200, loss=4.80e-03, min_loss=4.75e-03, kld=22.99, recon=4.34e-03, size_dis=0.024, mean_size=0.44, max_size=105.66(496), time=3944.47
epoch=106300, loss=4.79e-03, min_loss=4.74e-03, kld=23.08, recon=4.33e-03, size_dis=0.024, mean_size=0.53, max_size=195.29(496), time=3947.39
epoch=106400, loss=4.80e-03, min_loss=4.78e-03, kld=23.10, recon=4.34e-03, size_dis=0.025, mean_size=1.10, max_size=580.43(497), time=3950.29
epoch=106500, loss=4.84e-03, min_loss=4.75e-03, kld=23.25, recon=4.37e-03, size_dis=0.024, mean_size=0.47, max_size=121.83(496), time=3953.02
epoch=106600, loss=4.75e-03, min_loss=4.75e-03, kld=22.92, recon=4.30e-03, size_dis=0.025, mean_size=0.46, max_size=127.14(497), time=3955.76
epoch=106700, loss=4.80e-03, min_loss=4.75e-03, kld=22.89, recon=4.34e-03, size_dis=0.024, mean_size=0.48, max_size=140.97(497), time=3958.64
epoch=106800, loss=4.77e-03, min_loss=4.74e-03, kld=23.41, recon=4.31e-03, size_dis=0.024, mean_size=0.51, max_size=130.29(496), time=3961.54
epoch=106900, loss=4.80e-03, min_loss=4.74e-03, kld=23.07, recon=4.34e-03, size_dis=0.024, mean_size=1.55, max_size=669.38(496), time=3964.45
epoch=107000, loss=4.82e-03, min_loss=4.75e-03, kld=22.89, recon=4.36e-03, size_dis=0.025, mean_size=0.40, max_size=140.70(719), time=3967.37

28201, 35791, acc=3.26e-02, 4.03e-02, 6.22e-02, cov=2.74e-02, 3.60e-02, 5.96e-02

epoch=107100, loss=4.78e-03, min_loss=4.76e-03, kld=22.96, recon=4.33e-03, size_dis=0.024, mean_size=0.81, max_size=412.18(496), time=3978.58
epoch=107200, loss=5.18e-03, min_loss=4.74e-03, kld=28.09, recon=4.61e-03, size_dis=0.025, mean_size=1.46, max_size=633.39(496), time=3981.53
epoch=107300, loss=4.79e-03, min_loss=4.75e-03, kld=23.18, recon=4.33e-03, size_dis=0.024, mean_size=0.38, max_size=100.74(719), time=3984.44
epoch=107400, loss=4.77e-03, min_loss=4.75e-03, kld=23.01, recon=4.31e-03, size_dis=0.025, mean_size=0.45, max_size=110.17(496), time=3987.30
