nohup: ignoring input
----------------------------------------------------------------
        Layer (type)               Output Shape         Param #
================================================================
            Linear-1                   [-1, 28]             868
              ReLU-2                   [-1, 28]               0
            Linear-3                   [-1, 24]             696
              ReLU-4                   [-1, 24]               0
            Linear-5                   [-1, 20]             500
              ReLU-6                   [-1, 20]               0
            Linear-7                   [-1, 16]             336
            Linear-8                   [-1, 16]             336
================================================================
Total params: 2,736
Trainable params: 2,736
Non-trainable params: 0
----------------------------------------------------------------
Input size (MB): 0.00
Forward/backward pass size (MB): 0.00
Params size (MB): 0.01
Estimated Total Size (MB): 0.01
----------------------------------------------------------------
encoder: None
----------------------------------------------------------------
        Layer (type)               Output Shape         Param #
================================================================
            Linear-1                   [-1, 20]             340
              ReLU-2                   [-1, 20]               0
            Linear-3                   [-1, 24]             504
              ReLU-4                   [-1, 24]               0
            Linear-5                   [-1, 28]             700
              ReLU-6                   [-1, 28]               0
            Linear-7                   [-1, 30]             870
================================================================
Total params: 2,414
Trainable params: 2,414
Non-trainable params: 0
----------------------------------------------------------------
Input size (MB): 0.00
Forward/backward pass size (MB): 0.00
Params size (MB): 0.01
Estimated Total Size (MB): 0.01
----------------------------------------------------------------
decoder: None
epoch=100, loss=1.99e-02, min_loss=1.98e-02, kld=20.39, recon=1.89e-02, size_dis=0.120, mean_size=3.13, max_size=251.57(997), time=2.88
epoch=30200, loss=7.42e-03, min_loss=7.32e-03, kld=12.38, recon=6.80e-03, size_dis=0.038, mean_size=0.35, max_size=32.34(496), time=1199.34
epoch=30300, loss=7.54e-03, min_loss=7.35e-03, kld=12.49, recon=6.91e-03, size_dis=0.039, mean_size=0.36, max_size=31.96(497), time=1202.22
epoch=30400, loss=7.41e-03, min_loss=7.34e-03, kld=12.20, recon=6.80e-03, size_dis=0.038, mean_size=0.36, max_size=36.02(496), time=1205.12
epoch=30500, loss=7.48e-03, min_loss=7.32e-03, kld=12.30, recon=6.87e-03, size_dis=0.039, mean_size=0.38, max_size=31.90(496), time=1208.08
epoch=30600, loss=7.43e-03, min_loss=7.34e-03, kld=12.26, recon=6.81e-03, size_dis=0.038, mean_size=0.37, max_size=39.79(496), time=1211.13
epoch=30700, loss=7.37e-03, min_loss=7.34e-03, kld=12.24, recon=6.76e-03, size_dis=0.038, mean_size=0.34, max_size=23.11(496), time=1214.14
epoch=30800, loss=7.46e-03, min_loss=7.32e-03, kld=12.31, recon=6.84e-03, size_dis=0.038, mean_size=0.38, max_size=40.78(497), time=1217.15
epoch=30900, loss=7.45e-03, min_loss=7.33e-03, kld=12.48, recon=6.83e-03, size_dis=0.038, mean_size=0.36, max_size=27.51(497), time=1220.24
epoch=31000, loss=7.44e-03, min_loss=7.32e-03, kld=12.24, recon=6.83e-03, size_dis=0.038, mean_size=0.36, max_size=26.90(496), time=1223.28

8283, 35791, acc=2.60e-02, 3.04e-02, 4.05e-02, cov=2.60e-02, 3.53e-02, 7.85e-02

epoch=31100, loss=7.50e-03, min_loss=7.33e-03, kld=12.21, recon=6.89e-03, size_dis=0.039, mean_size=0.38, max_size=36.62(496), time=1235.25
epoch=31200, loss=7.38e-03, min_loss=7.32e-03, kld=12.22, recon=6.77e-03, size_dis=0.038, mean_size=0.37, max_size=33.54(497), time=1238.31
epoch=31300, loss=7.51e-03, min_loss=7.32e-03, kld=12.13, recon=6.90e-03, size_dis=0.038, mean_size=0.36, max_size=35.53(496), time=1241.27
epoch=31400, loss=7.44e-03, min_loss=7.33e-03, kld=12.23, recon=6.83e-03, size_dis=0.038, mean_size=0.36, max_size=32.79(497), time=1244.29
epoch=31500, loss=7.44e-03, min_loss=7.33e-03, kld=12.24, recon=6.83e-03, size_dis=0.038, mean_size=0.38, max_size=41.73(496), time=1247.15
epoch=31600, loss=7.40e-03, min_loss=7.32e-03, kld=12.23, recon=6.79e-03, size_dis=0.038, mean_size=0.36, max_size=37.19(496), time=1250.03
epoch=31700, loss=7.41e-03, min_loss=7.31e-03, kld=12.17, recon=6.80e-03, size_dis=0.038, mean_size=0.37, max_size=34.60(497), time=1253.18
epoch=31800, loss=7.46e-03, min_loss=7.31e-03, kld=12.14, recon=6.85e-03, size_dis=0.038, mean_size=0.38, max_size=38.53(496), time=1256.17
epoch=31900, loss=7.37e-03, min_loss=7.30e-03, kld=12.50, recon=6.74e-03, size_dis=0.038, mean_size=0.37, max_size=34.80(497), time=1259.08
epoch=32000, loss=7.37e-03, min_loss=7.33e-03, kld=12.25, recon=6.75e-03, size_dis=0.038, mean_size=0.35, max_size=34.82(496), time=1262.05

8756, 35791, acc=2.71e-02, 3.25e-02, 4.08e-02, cov=2.77e-02, 3.60e-02, 7.46e-02

epoch=32100, loss=7.42e-03, min_loss=7.29e-03, kld=12.15, recon=6.81e-03, size_dis=0.038, mean_size=0.36, max_size=34.85(496), time=1273.84
epoch=32200, loss=7.38e-03, min_loss=7.31e-03, kld=12.32, recon=6.77e-03, size_dis=0.038, mean_size=0.37, max_size=37.91(497), time=1276.82
epoch=32300, loss=7.46e-03, min_loss=7.32e-03, kld=12.31, recon=6.85e-03, size_dis=0.038, mean_size=0.36, max_size=35.93(497), time=1279.78
epoch=32400, loss=7.46e-03, min_loss=7.33e-03, kld=12.14, recon=6.86e-03, size_dis=0.038, mean_size=0.36, max_size=42.08(496), time=1282.67
epoch=32500, loss=7.36e-03, min_loss=7.30e-03, kld=12.17, recon=6.75e-03, size_dis=0.038, mean_size=0.38, max_size=37.32(496), time=1285.54
epoch=32600, loss=7.39e-03, min_loss=7.31e-03, kld=12.13, recon=6.78e-03, size_dis=0.039, mean_size=0.37, max_size=37.38(497), time=1288.37
epoch=32700, loss=7.36e-03, min_loss=7.30e-03, kld=12.28, recon=6.75e-03, size_dis=0.038, mean_size=0.36, max_size=28.45(496), time=1291.42
epoch=32800, loss=7.38e-03, min_loss=7.31e-03, kld=12.26, recon=6.77e-03, size_dis=0.038, mean_size=0.38, max_size=39.64(496), time=1294.39
epoch=32900, loss=7.40e-03, min_loss=7.28e-03, kld=12.23, recon=6.79e-03, size_dis=0.038, mean_size=0.37, max_size=34.94(496), time=1297.47
epoch=33000, loss=7.37e-03, min_loss=7.31e-03, kld=12.27, recon=6.76e-03, size_dis=0.038, mean_size=0.37, max_size=38.26(497), time=1300.21

8798, 35791, acc=2.68e-02, 3.06e-02, 3.94e-02, cov=2.65e-02, 3.54e-02, 7.16e-02

epoch=33100, loss=7.40e-03, min_loss=7.27e-03, kld=12.23, recon=6.79e-03, size_dis=0.038, mean_size=0.37, max_size=35.29(497), time=1312.15
epoch=33200, loss=7.34e-03, min_loss=7.29e-03, kld=12.15, recon=6.73e-03, size_dis=0.038, mean_size=0.38, max_size=33.62(497), time=1315.03
epoch=33300, loss=7.45e-03, min_loss=7.30e-03, kld=12.14, recon=6.85e-03, size_dis=0.038, mean_size=0.39, max_size=40.62(496), time=1318.02
epoch=33400, loss=7.42e-03, min_loss=7.31e-03, kld=12.13, recon=6.82e-03, size_dis=0.038, mean_size=0.38, max_size=42.16(496), time=1320.86
epoch=33500, loss=7.39e-03, min_loss=7.27e-03, kld=12.18, recon=6.78e-03, size_dis=0.038, mean_size=0.38, max_size=42.25(496), time=1323.94
epoch=33600, loss=7.42e-03, min_loss=7.28e-03, kld=12.20, recon=6.81e-03, size_dis=0.038, mean_size=0.36, max_size=37.24(497), time=1326.92
epoch=33700, loss=7.32e-03, min_loss=7.30e-03, kld=12.25, recon=6.71e-03, size_dis=0.038, mean_size=0.37, max_size=43.60(497), time=1329.83
epoch=33800, loss=7.36e-03, min_loss=7.28e-03, kld=12.27, recon=6.75e-03, size_dis=0.038, mean_size=0.37, max_size=35.32(496), time=1332.75
epoch=33900, loss=7.31e-03, min_loss=7.30e-03, kld=12.31, recon=6.70e-03, size_dis=0.038, mean_size=0.36, max_size=36.24(497), time=1335.75
epoch=34000, loss=7.33e-03, min_loss=7.29e-03, kld=12.33, recon=6.71e-03, size_dis=0.038, mean_size=0.37, max_size=38.71(496), time=1338.57

7860, 35791, acc=2.60e-02, 3.05e-02, 3.85e-02, cov=2.84e-02, 3.58e-02, 7.37e-02

epoch=34100, loss=7.34e-03, min_loss=7.28e-03, kld=12.26, recon=6.73e-03, size_dis=0.038, mean_size=0.37, max_size=36.52(497), time=1350.54
epoch=34200, loss=7.42e-03, min_loss=7.28e-03, kld=12.25, recon=6.80e-03, size_dis=0.038, mean_size=0.37, max_size=36.05(497), time=1353.46
epoch=34300, loss=7.40e-03, min_loss=7.30e-03, kld=12.25, recon=6.79e-03, size_dis=0.038, mean_size=0.38, max_size=41.33(497), time=1356.29
epoch=34400, loss=7.41e-03, min_loss=7.28e-03, kld=12.27, recon=6.80e-03, size_dis=0.038, mean_size=0.38, max_size=39.98(496), time=1359.39
epoch=34500, loss=7.40e-03, min_loss=7.28e-03, kld=12.24, recon=6.79e-03, size_dis=0.038, mean_size=0.35, max_size=29.31(497), time=1362.50
epoch=34600, loss=7.41e-03, min_loss=7.27e-03, kld=12.22, recon=6.80e-03, size_dis=0.038, mean_size=0.36, max_size=34.97(497), time=1365.64
epoch=34700, loss=7.35e-03, min_loss=7.27e-03, kld=12.10, recon=6.74e-03, size_dis=0.038, mean_size=0.37, max_size=36.85(496), time=1368.70
epoch=34800, loss=7.41e-03, min_loss=7.27e-03, kld=12.58, recon=6.79e-03, size_dis=0.038, mean_size=0.35, max_size=35.58(496), time=1371.77
epoch=34900, loss=7.36e-03, min_loss=7.28e-03, kld=12.20, recon=6.75e-03, size_dis=0.038, mean_size=0.39, max_size=39.69(496), time=1374.89
epoch=35000, loss=7.35e-03, min_loss=7.27e-03, kld=12.21, recon=6.74e-03, size_dis=0.038, mean_size=0.38, max_size=37.87(497), time=1377.90

8301, 35791, acc=2.60e-02, 3.01e-02, 3.91e-02, cov=2.80e-02, 3.58e-02, 7.19e-02

epoch=35100, loss=7.32e-03, min_loss=7.27e-03, kld=12.24, recon=6.71e-03, size_dis=0.038, mean_size=0.37, max_size=37.49(496), time=1391.56
epoch=35200, loss=7.30e-03, min_loss=7.28e-03, kld=12.29, recon=6.69e-03, size_dis=0.038, mean_size=0.37, max_size=37.40(496), time=1394.38
epoch=35300, loss=7.40e-03, min_loss=7.27e-03, kld=12.11, recon=6.79e-03, size_dis=0.038, mean_size=0.39, max_size=38.40(496), time=1397.20
epoch=35400, loss=7.36e-03, min_loss=7.25e-03, kld=12.33, recon=6.74e-03, size_dis=0.038, mean_size=0.37, max_size=35.57(496), time=1400.06
epoch=35500, loss=7.33e-03, min_loss=7.26e-03, kld=12.13, recon=6.73e-03, size_dis=0.038, mean_size=0.38, max_size=38.29(497), time=1403.10
epoch=35600, loss=7.35e-03, min_loss=7.27e-03, kld=12.23, recon=6.74e-03, size_dis=0.038, mean_size=0.37, max_size=39.33(497), time=1406.21
epoch=35700, loss=7.37e-03, min_loss=7.25e-03, kld=12.07, recon=6.77e-03, size_dis=0.038, mean_size=0.38, max_size=39.66(496), time=1409.10
epoch=35800, loss=7.29e-03, min_loss=7.26e-03, kld=12.19, recon=6.68e-03, size_dis=0.038, mean_size=0.36, max_size=34.15(497), time=1412.01
epoch=35900, loss=7.40e-03, min_loss=7.28e-03, kld=12.20, recon=6.79e-03, size_dis=0.038, mean_size=0.37, max_size=35.57(497), time=1414.94
epoch=36000, loss=7.34e-03, min_loss=7.27e-03, kld=12.36, recon=6.73e-03, size_dis=0.038, mean_size=0.37, max_size=39.24(496), time=1417.85

8638, 35791, acc=2.79e-02, 3.30e-02, 4.68e-02, cov=2.68e-02, 3.53e-02, 7.07e-02

epoch=36100, loss=7.39e-03, min_loss=7.28e-03, kld=12.22, recon=6.78e-03, size_dis=0.038, mean_size=0.39, max_size=39.33(496), time=1429.70
epoch=36200, loss=7.32e-03, min_loss=7.25e-03, kld=12.32, recon=6.70e-03, size_dis=0.038, mean_size=0.36, max_size=36.96(496), time=1432.72
epoch=36300, loss=7.31e-03, min_loss=7.25e-03, kld=12.10, recon=6.70e-03, size_dis=0.038, mean_size=0.38, max_size=36.17(496), time=1435.71
epoch=36400, loss=7.32e-03, min_loss=7.25e-03, kld=12.31, recon=6.70e-03, size_dis=0.038, mean_size=0.37, max_size=43.79(496), time=1438.67
epoch=36500, loss=7.31e-03, min_loss=7.26e-03, kld=12.23, recon=6.70e-03, size_dis=0.038, mean_size=0.39, max_size=45.41(497), time=1441.51
epoch=36600, loss=7.33e-03, min_loss=7.25e-03, kld=12.40, recon=6.71e-03, size_dis=0.038, mean_size=0.38, max_size=40.34(497), time=1444.58
epoch=36700, loss=7.29e-03, min_loss=7.26e-03, kld=12.23, recon=6.67e-03, size_dis=0.038, mean_size=0.39, max_size=40.91(497), time=1447.59
epoch=36800, loss=7.38e-03, min_loss=7.23e-03, kld=12.15, recon=6.77e-03, size_dis=0.038, mean_size=0.39, max_size=40.98(496), time=1450.34
epoch=36900, loss=7.40e-03, min_loss=7.24e-03, kld=12.47, recon=6.78e-03, size_dis=0.038, mean_size=0.38, max_size=40.91(496), time=1453.34
epoch=37000, loss=7.31e-03, min_loss=7.26e-03, kld=12.29, recon=6.69e-03, size_dis=0.038, mean_size=0.35, max_size=31.54(497), time=1456.36

8749, 35791, acc=2.58e-02, 3.13e-02, 4.19e-02, cov=2.58e-02, 3.55e-02, 7.40e-02

epoch=37100, loss=7.37e-03, min_loss=7.24e-03, kld=12.21, recon=6.76e-03, size_dis=0.038, mean_size=0.44, max_size=70.81(999), time=1468.21
epoch=37200, loss=7.36e-03, min_loss=7.21e-03, kld=12.19, recon=6.75e-03, size_dis=0.038, mean_size=0.38, max_size=45.82(496), time=1471.15
epoch=37300, loss=7.31e-03, min_loss=7.24e-03, kld=12.18, recon=6.70e-03, size_dis=0.038, mean_size=0.39, max_size=43.18(496), time=1474.09
epoch=37400, loss=7.33e-03, min_loss=7.22e-03, kld=12.25, recon=6.72e-03, size_dis=0.038, mean_size=0.39, max_size=40.43(497), time=1477.02
epoch=37500, loss=7.30e-03, min_loss=7.25e-03, kld=12.14, recon=6.70e-03, size_dis=0.038, mean_size=0.37, max_size=39.23(497), time=1479.86
epoch=37600, loss=7.34e-03, min_loss=7.24e-03, kld=12.14, recon=6.73e-03, size_dis=0.038, mean_size=0.38, max_size=44.14(496), time=1482.85
epoch=37700, loss=7.26e-03, min_loss=7.24e-03, kld=12.20, recon=6.65e-03, size_dis=0.038, mean_size=0.37, max_size=37.68(496), time=1485.84
epoch=37800, loss=7.30e-03, min_loss=7.22e-03, kld=12.10, recon=6.70e-03, size_dis=0.038, mean_size=0.37, max_size=40.86(496), time=1488.81
epoch=37900, loss=7.27e-03, min_loss=7.22e-03, kld=12.37, recon=6.65e-03, size_dis=0.038, mean_size=0.38, max_size=38.40(497), time=1491.88
epoch=38000, loss=7.35e-03, min_loss=7.22e-03, kld=12.13, recon=6.75e-03, size_dis=0.038, mean_size=0.39, max_size=41.19(496), time=1494.92

8430, 35791, acc=2.77e-02, 3.24e-02, 4.51e-02, cov=2.70e-02, 3.69e-02, 7.51e-02

epoch=38100, loss=7.41e-03, min_loss=7.23e-03, kld=12.14, recon=6.80e-03, size_dis=0.038, mean_size=0.38, max_size=42.77(496), time=1506.88
epoch=38200, loss=7.41e-03, min_loss=7.22e-03, kld=12.13, recon=6.80e-03, size_dis=0.038, mean_size=0.37, max_size=40.07(496), time=1509.63
epoch=38300, loss=7.31e-03, min_loss=7.23e-03, kld=12.17, recon=6.70e-03, size_dis=0.038, mean_size=0.37, max_size=35.86(497), time=1512.38
epoch=38400, loss=7.28e-03, min_loss=7.23e-03, kld=12.27, recon=6.67e-03, size_dis=0.038, mean_size=0.43, max_size=44.04(496), time=1515.11
epoch=38500, loss=7.29e-03, min_loss=7.24e-03, kld=12.28, recon=6.68e-03, size_dis=0.038, mean_size=0.36, max_size=34.78(496), time=1518.05
epoch=38600, loss=7.28e-03, min_loss=7.22e-03, kld=12.27, recon=6.67e-03, size_dis=0.038, mean_size=0.36, max_size=44.25(497), time=1521.01
epoch=38700, loss=7.34e-03, min_loss=7.23e-03, kld=12.18, recon=6.73e-03, size_dis=0.038, mean_size=0.38, max_size=40.75(496), time=1523.83
epoch=38800, loss=7.33e-03, min_loss=7.22e-03, kld=12.29, recon=6.71e-03, size_dis=0.038, mean_size=0.38, max_size=42.53(497), time=1526.77
epoch=38900, loss=7.29e-03, min_loss=7.24e-03, kld=12.25, recon=6.67e-03, size_dis=0.038, mean_size=0.39, max_size=42.65(496), time=1529.64
epoch=39000, loss=7.27e-03, min_loss=7.22e-03, kld=12.34, recon=6.66e-03, size_dis=0.037, mean_size=0.38, max_size=45.85(496), time=1532.45

9027, 35791, acc=2.74e-02, 3.24e-02, 4.29e-02, cov=2.64e-02, 3.54e-02, 6.73e-02

epoch=39100, loss=7.26e-03, min_loss=7.22e-03, kld=12.25, recon=6.64e-03, size_dis=0.038, mean_size=0.37, max_size=36.73(497), time=1544.42
epoch=39200, loss=7.27e-03, min_loss=7.22e-03, kld=12.28, recon=6.65e-03, size_dis=0.038, mean_size=0.35, max_size=35.01(497), time=1547.40
epoch=39300, loss=7.23e-03, min_loss=7.20e-03, kld=12.11, recon=6.63e-03, size_dis=0.038, mean_size=0.38, max_size=44.53(496), time=1550.42
epoch=39400, loss=7.36e-03, min_loss=7.23e-03, kld=12.05, recon=6.75e-03, size_dis=0.038, mean_size=0.37, max_size=35.99(497), time=1553.35
epoch=39500, loss=7.29e-03, min_loss=7.22e-03, kld=12.13, recon=6.68e-03, size_dis=0.038, mean_size=0.38, max_size=42.96(496), time=1556.30
epoch=39600, loss=7.29e-03, min_loss=7.21e-03, kld=12.26, recon=6.67e-03, size_dis=0.038, mean_size=0.38, max_size=40.10(496), time=1559.27
epoch=39700, loss=7.29e-03, min_loss=7.21e-03, kld=12.22, recon=6.68e-03, size_dis=0.038, mean_size=0.38, max_size=45.69(496), time=1562.22
epoch=39800, loss=7.30e-03, min_loss=7.22e-03, kld=12.13, recon=6.69e-03, size_dis=0.038, mean_size=0.36, max_size=40.18(496), time=1565.08
epoch=39900, loss=7.29e-03, min_loss=7.21e-03, kld=12.81, recon=6.65e-03, size_dis=0.038, mean_size=0.37, max_size=40.34(496), time=1568.08
epoch=40000, loss=7.32e-03, min_loss=7.19e-03, kld=12.20, recon=6.71e-03, size_dis=0.038, mean_size=0.35, max_size=35.01(496), time=1570.96

7860, 35791, acc=2.54e-02, 2.87e-02, 4.23e-02, cov=2.71e-02, 3.59e-02, 7.60e-02

epoch=40100, loss=7.41e-03, min_loss=7.22e-03, kld=12.21, recon=6.80e-03, size_dis=0.038, mean_size=0.36, max_size=39.58(497), time=1583.17
epoch=40200, loss=7.29e-03, min_loss=7.21e-03, kld=12.30, recon=6.67e-03, size_dis=0.037, mean_size=0.35, max_size=36.99(497), time=1585.87
epoch=40300, loss=7.32e-03, min_loss=7.23e-03, kld=12.21, recon=6.71e-03, size_dis=0.037, mean_size=0.36, max_size=36.88(497), time=1588.60
epoch=40400, loss=7.29e-03, min_loss=7.21e-03, kld=12.24, recon=6.68e-03, size_dis=0.038, mean_size=0.36, max_size=38.20(497), time=1591.32
epoch=40500, loss=7.30e-03, min_loss=7.18e-03, kld=12.22, recon=6.69e-03, size_dis=0.038, mean_size=0.35, max_size=38.45(497), time=1594.17
epoch=40600, loss=7.23e-03, min_loss=7.23e-03, kld=12.32, recon=6.61e-03, size_dis=0.037, mean_size=0.37, max_size=40.45(496), time=1597.10
epoch=40700, loss=7.30e-03, min_loss=7.19e-03, kld=12.17, recon=6.69e-03, size_dis=0.038, mean_size=0.37, max_size=42.32(496), time=1599.92
epoch=40800, loss=7.28e-03, min_loss=7.22e-03, kld=12.34, recon=6.66e-03, size_dis=0.038, mean_size=0.38, max_size=43.07(497), time=1602.91
epoch=40900, loss=7.31e-03, min_loss=7.18e-03, kld=12.13, recon=6.70e-03, size_dis=0.038, mean_size=0.38, max_size=40.00(496), time=1605.94
epoch=41000, loss=7.29e-03, min_loss=7.20e-03, kld=12.17, recon=6.68e-03, size_dis=0.037, mean_size=0.36, max_size=36.48(496), time=1608.99

7987, 35791, acc=2.70e-02, 3.11e-02, 4.50e-02, cov=2.75e-02, 3.56e-02, 6.67e-02

epoch=41100, loss=7.29e-03, min_loss=7.21e-03, kld=12.36, recon=6.67e-03, size_dis=0.038, mean_size=0.38, max_size=35.64(496), time=1621.49
epoch=41200, loss=7.30e-03, min_loss=7.18e-03, kld=12.17, recon=6.69e-03, size_dis=0.037, mean_size=0.36, max_size=39.39(496), time=1624.65
epoch=41300, loss=7.24e-03, min_loss=7.20e-03, kld=12.22, recon=6.62e-03, size_dis=0.038, mean_size=0.37, max_size=35.19(497), time=1627.70
epoch=41400, loss=7.22e-03, min_loss=7.21e-03, kld=12.31, recon=6.61e-03, size_dis=0.037, mean_size=0.37, max_size=37.23(497), time=1630.83
epoch=41500, loss=7.25e-03, min_loss=7.18e-03, kld=12.14, recon=6.64e-03, size_dis=0.038, mean_size=0.39, max_size=47.11(497), time=1633.97
epoch=41600, loss=7.42e-03, min_loss=7.20e-03, kld=12.50, recon=6.79e-03, size_dis=0.038, mean_size=0.37, max_size=37.75(496), time=1637.02
epoch=41700, loss=7.29e-03, min_loss=7.19e-03, kld=12.24, recon=6.68e-03, size_dis=0.037, mean_size=0.37, max_size=42.19(497), time=1639.86
epoch=41800, loss=7.24e-03, min_loss=7.21e-03, kld=12.20, recon=6.63e-03, size_dis=0.037, mean_size=0.36, max_size=39.53(497), time=1642.87
epoch=41900, loss=7.28e-03, min_loss=7.17e-03, kld=12.39, recon=6.66e-03, size_dis=0.037, mean_size=0.38, max_size=42.00(496), time=1645.90
epoch=42000, loss=7.34e-03, min_loss=7.18e-03, kld=12.39, recon=6.72e-03, size_dis=0.037, mean_size=0.37, max_size=40.10(497), time=1648.96

8122, 35791, acc=2.66e-02, 3.12e-02, 4.59e-02, cov=2.74e-02, 3.45e-02, 7.02e-02

epoch=42100, loss=7.24e-03, min_loss=7.20e-03, kld=12.20, recon=6.63e-03, size_dis=0.038, mean_size=0.39, max_size=53.90(497), time=1661.61
epoch=42200, loss=7.33e-03, min_loss=7.19e-03, kld=12.20, recon=6.72e-03, size_dis=0.038, mean_size=0.36, max_size=37.89(496), time=1664.69
epoch=42300, loss=7.24e-03, min_loss=7.18e-03, kld=12.15, recon=6.64e-03, size_dis=0.038, mean_size=0.35, max_size=34.26(496), time=1667.84
epoch=42400, loss=7.21e-03, min_loss=7.15e-03, kld=12.28, recon=6.59e-03, size_dis=0.037, mean_size=0.38, max_size=40.11(496), time=1670.98
epoch=42500, loss=7.23e-03, min_loss=7.17e-03, kld=12.25, recon=6.62e-03, size_dis=0.037, mean_size=0.36, max_size=43.57(496), time=1674.12
epoch=42600, loss=7.24e-03, min_loss=7.20e-03, kld=12.30, recon=6.63e-03, size_dis=0.038, mean_size=0.35, max_size=36.69(497), time=1677.25
epoch=42700, loss=7.23e-03, min_loss=7.18e-03, kld=12.28, recon=6.61e-03, size_dis=0.037, mean_size=0.36, max_size=39.89(497), time=1680.30
epoch=42800, loss=7.26e-03, min_loss=7.16e-03, kld=12.23, recon=6.65e-03, size_dis=0.038, mean_size=0.35, max_size=32.11(496), time=1683.45
epoch=42900, loss=7.32e-03, min_loss=7.17e-03, kld=12.16, recon=6.71e-03, size_dis=0.038, mean_size=0.36, max_size=33.33(497), time=1686.54
epoch=43000, loss=7.34e-03, min_loss=7.18e-03, kld=12.28, recon=6.73e-03, size_dis=0.038, mean_size=0.37, max_size=37.65(497), time=1689.47

8246, 35791, acc=2.68e-02, 3.20e-02, 4.84e-02, cov=2.65e-02, 3.44e-02, 7.11e-02

epoch=43100, loss=7.21e-03, min_loss=7.16e-03, kld=12.22, recon=6.60e-03, size_dis=0.037, mean_size=0.37, max_size=42.33(496), time=1704.92
epoch=43200, loss=7.26e-03, min_loss=7.19e-03, kld=12.32, recon=6.65e-03, size_dis=0.037, mean_size=0.36, max_size=38.76(496), time=1708.06
epoch=43300, loss=7.18e-03, min_loss=7.17e-03, kld=12.17, recon=6.58e-03, size_dis=0.037, mean_size=0.35, max_size=35.38(497), time=1711.20
epoch=43400, loss=7.28e-03, min_loss=7.17e-03, kld=12.28, recon=6.67e-03, size_dis=0.038, mean_size=0.35, max_size=37.97(497), time=1714.32
epoch=43500, loss=7.31e-03, min_loss=7.17e-03, kld=12.01, recon=6.71e-03, size_dis=0.037, mean_size=0.37, max_size=40.24(497), time=1717.47
epoch=43600, loss=7.25e-03, min_loss=7.18e-03, kld=12.32, recon=6.63e-03, size_dis=0.037, mean_size=0.37, max_size=44.64(497), time=1720.47
epoch=43700, loss=7.28e-03, min_loss=7.16e-03, kld=12.26, recon=6.66e-03, size_dis=0.037, mean_size=0.39, max_size=43.40(496), time=1723.51
epoch=43800, loss=7.24e-03, min_loss=7.14e-03, kld=12.24, recon=6.63e-03, size_dis=0.037, mean_size=0.37, max_size=39.35(497), time=1726.63
epoch=43900, loss=7.28e-03, min_loss=7.17e-03, kld=12.13, recon=6.67e-03, size_dis=0.038, mean_size=0.34, max_size=31.49(497), time=1729.77
epoch=44000, loss=7.24e-03, min_loss=7.16e-03, kld=12.32, recon=6.63e-03, size_dis=0.037, mean_size=0.37, max_size=40.09(497), time=1732.91

8192, 35791, acc=2.70e-02, 3.16e-02, 4.68e-02, cov=2.64e-02, 3.46e-02, 6.75e-02

epoch=44100, loss=7.24e-03, min_loss=7.17e-03, kld=12.15, recon=6.63e-03, size_dis=0.037, mean_size=0.37, max_size=38.79(496), time=1748.43
epoch=44200, loss=7.31e-03, min_loss=7.16e-03, kld=12.18, recon=6.70e-03, size_dis=0.038, mean_size=0.36, max_size=42.28(496), time=1751.30
epoch=44300, loss=7.25e-03, min_loss=7.16e-03, kld=12.29, recon=6.63e-03, size_dis=0.038, mean_size=0.37, max_size=42.95(496), time=1754.39
epoch=44400, loss=7.24e-03, min_loss=7.15e-03, kld=12.29, recon=6.62e-03, size_dis=0.037, mean_size=0.36, max_size=34.06(496), time=1757.53
epoch=44500, loss=7.25e-03, min_loss=7.17e-03, kld=12.23, recon=6.63e-03, size_dis=0.037, mean_size=0.39, max_size=50.11(497), time=1760.66
epoch=44600, loss=7.23e-03, min_loss=7.17e-03, kld=12.25, recon=6.62e-03, size_dis=0.037, mean_size=0.35, max_size=37.64(497), time=1763.72
epoch=44700, loss=7.22e-03, min_loss=7.14e-03, kld=12.17, recon=6.61e-03, size_dis=0.037, mean_size=0.36, max_size=43.11(496), time=1766.85
epoch=44800, loss=7.29e-03, min_loss=7.15e-03, kld=12.21, recon=6.68e-03, size_dis=0.037, mean_size=0.37, max_size=38.70(496), time=1769.92
epoch=44900, loss=7.19e-03, min_loss=7.13e-03, kld=12.19, recon=6.58e-03, size_dis=0.037, mean_size=0.37, max_size=44.61(497), time=1773.04
epoch=45000, loss=7.16e-03, min_loss=7.15e-03, kld=12.22, recon=6.55e-03, size_dis=0.037, mean_size=0.36, max_size=36.71(497), time=1776.18

7531, 35791, acc=2.53e-02, 3.01e-02, 3.80e-02, cov=2.68e-02, 3.65e-02, 6.88e-02

epoch=45100, loss=7.32e-03, min_loss=7.15e-03, kld=12.15, recon=6.71e-03, size_dis=0.038, mean_size=0.45, max_size=93.07(999), time=1791.58
epoch=45200, loss=7.20e-03, min_loss=7.17e-03, kld=12.36, recon=6.58e-03, size_dis=0.037, mean_size=0.36, max_size=39.72(496), time=1794.72
epoch=45300, loss=7.25e-03, min_loss=7.16e-03, kld=12.40, recon=6.63e-03, size_dis=0.037, mean_size=0.37, max_size=37.34(496), time=1797.86
epoch=45400, loss=7.26e-03, min_loss=7.15e-03, kld=12.25, recon=6.65e-03, size_dis=0.037, mean_size=0.41, max_size=55.24(997), time=1801.01
